CustomerID,Age,AnnualIncome,SpendingScore,Region,Category,PurchaseFrequency
490,55,85251.68206854364,97.70947960577138,West,Electronics,4
491,29,48962.83708215106,72.5199966913307,East,Beauty,2
492,42,111163.98571336505,50.68417704936908,East,Clothing,8
493,45,48715.04802685223,115.68334570972794,West,Electronics,7
494,19,63691.02606394074,77.00970118390546,East,Beauty,2
495,48,90842.19905135751,61.31868483909986,South,Beauty,5
496,46,100121.85776318246,82.73567055517981,South,Home,6
497,32,101230.07153272795,114.76751424890772,East,Electronics,7
498,22,84167.32461186284,65.0393025053354,West,Clothing,7
499,18,80481.25051622925,68.6629883601305,North,Clothing,7
500,18,71850.53898402366,62.98391576692951,East,Clothing,6
501,56,75567.22152333276,102.8128683409392,East,Electronics,5
502,47,48976.28567342933,42.42558085259297,North,Clothing,5
503,18,43636.02233155386,72.47966620173048,East,Clothing,8
504,31,59932.51085178096,60.177144173599785,North,Clothing,7
505,32,56596.307549501435,97.24390317403653,West,Home,4
506,34,50935.439013454496,94.64371847587533,South,Home,5
507,37,73927.7489491343,108.67773159496181,West,Electronics,8
508,34,79106.10417141022,108.83242636288574,South,Electronics,5
509,25,61768.13772583695,60.37091000816724,North,Clothing,2
510,30,89550.60162110523,97.93695714460061,South,Home,3
511,33,37166.2177173299,76.24058379634577,West,Beauty,7
512,29,56126.81081440564,67.6573962295878,South,Beauty,3
513,22,45663.5535879439,55.714282074338485,North,Clothing,8
514,18,22669.267658538804,70.35695631382495,South,Clothing,1
515,33,58346.386283146014,95.91972980375706,East,Home,5
516,49,57565.04983233433,100.91786830083284,West,Home,3
517,46,90268.99486484262,82.84886872179331,East,Home,5
518,33,72616.23369109555,96.51958855834792,North,Electronics,5
519,46,39516.263513415906,98.60509826768434,South,Electronics,2
520,34,97081.85132668377,64.35949772711972,East,Clothing,7
521,24,84420.67391050706,110.59712793398762,East,Electronics,2
522,46,71641.95406937231,79.55026865089438,South,Home,4
523,32,55470.31802300336,98.16188416759805,South,Home,5
524,51,40811.21526553041,90.12553967976234,West,Electronics,4
525,20,52555.86447857894,79.22707090821928,East,Beauty,4
526,18,81774.97239408371,74.88991220109462,East,Clothing,5
527,18,97691.72611869218,80.57909167146512,North,Beauty,4
528,25,90864.87056544378,58.26263054717468,West,Clothing,4
529,33,50223.01156427452,67.18933275742951,North,Beauty,5
530,34,37607.65133421977,102.21292104892284,East,Electronics,7
531,32,62817.72493822408,59.22276082785575,North,Clothing,6
532,18,24631.21268874297,65.66942959533158,East,Clothing,6
533,24,66463.35428369563,68.28980356919396,East,Clothing,8
534,25,57047.948274026625,98.11788722705903,North,Home,5
535,32,50679.26996263515,98.08033934864976,North,Home,2
536,30,28105.938654664093,85.42987587841948,South,Beauty,4
537,34,70272.00213139433,98.09581764538683,South,Electronics,6
538,35,49345.98320676177,97.91941511142001,South,Home,3
539,37,36601.66328579424,56.90922167264769,East,Clothing,3
540,33,2554.7557343670123,102.42052347589448,North,Home,5
541,55,59449.701898987274,97.30838082151314,West,Electronics,5
542,26,95445.03193339487,91.9638708980803,East,Home,6
543,31,93225.1842909574,50.65921544123384,West,Clothing,2
544,47,50858.07486827456,66.0952536737673,North,Beauty,6
545,18,47955.75879276439,75.99662819778159,East,Clothing,4
546,35,69375.48512150047,111.59382985424408,West,Electronics,3
547,36,40032.29121623417,72.56632772330572,West,Beauty,4
548,37,66035.83799638932,91.21641051071418,South,Home,2
549,44,75321.6055676938,92.64380629440382,South,Home,6
550,32,84538.66447768615,100.35231797843613,South,Home,8
551,31,57996.918470400946,77.68888390334331,East,Beauty,5
552,23,55926.524996460685,65.81650755117116,North,Clothing,6
553,44,42440.34826486878,58.39325027340726,North,Beauty,5
554,33,43462.3929192028,79.76145954561017,South,Beauty,5
555,49,55470.422161969465,106.03387259312164,South,Electronics,6
556,25,67347.31013632356,62.455214107524625,South,Beauty,4
557,34,78271.69252466499,106.46724775144193,West,Home,4
558,19,43936.4209863931,63.834761895122384,South,Clothing,5
559,29,89853.77137919044,59.120521392799134,West,Clothing,5
560,19,54577.527979148625,59.377988964763645,North,Clothing,4
561,43,59572.654113031276,95.77851985556933,East,Home,4
562,64,45055.76641704353,80.21605702056861,East,Home,7
563,50,11515.194794541167,83.04782123528669,East,Home,5
564,36,77680.907927221,91.6785507364049,East,Home,4
565,54,74736.87794184867,82.53648588521446,West,Home,3
566,25,54373.44885763573,71.1561679498074,West,Beauty,9
567,18,61339.81434449744,108.2761681425688,South,Home,6
568,27,70318.78435408199,100.28498722792915,West,Home,6
569,18,28749.082862269148,97.38175214578911,South,Home,4
570,35,49418.9464530741,92.82049265454783,South,Home,7
571,25,75885.29359243654,65.33270493540829,East,Clothing,6
572,60,34914.21153661501,86.88773776725711,West,Home,6
573,33,65871.15864333259,68.70484163410549,West,Beauty,2
574,27,32868.3639075319,76.90861682485253,South,Beauty,6
575,39,69328.59964867053,69.09359133070744,South,Beauty,4
576,18,59287.17035405033,118.0739223103962,North,Electronics,7
577,27,27697.363681889812,58.257653999904306,North,Clothing,8
578,49,83294.78708914343,89.7583117748703,South,Home,6
579,27,45308.168464039016,106.68301829400716,North,Electronics,3
580,53,43794.95125971238,88.84322308006385,North,Home,4
581,49,64011.38394461886,90.83967420740021,South,Electronics,5
582,40,82972.7469885743,96.21565650299249,South,Electronics,3
583,37,39683.56362043206,68.16592629650803,West,Beauty,5
584,57,61233.59699695943,58.94001327686138,South,Beauty,8
585,47,68576.33000661146,95.1550871137275,South,Electronics,8
586,32,73862.11214526289,66.60988488238716,East,Beauty,5
587,39,63528.8311055445,101.05570150982163,West,Electronics,5
588,18,52659.44321833355,57.21777311497483,West,Clothing,8
589,39,43448.195587025606,60.51383802757914,West,Beauty,5
590,19,61722.877660927494,81.6325581116803,East,Beauty,4
591,30,38557.21976028786,75.96853056268093,South,Beauty,3
592,19,1572.990330107852,63.643713146648025,West,Clothing,7
593,50,68731.19608315335,99.20125751004207,West,Electronics,4
594,44,78078.6968217239,92.41460855028632,North,Home,4
595,42,12741.351289163234,74.42247187578529,West,Beauty,5
596,38,39805.385905801246,100.92917890936516,South,Electronics,3
597,21,72383.08522010395,69.40574857785177,South,Clothing,5
598,28,101149.90939423398,106.6321536730443,North,Home,4
599,24,60415.87415350816,71.54991451592396,West,Beauty,6
600,29,45439.94117541731,58.56535276700026,West,Clothing,5
601,34,56342.0711779032,66.6899249256176,West,Clothing,5
602,28,87497.5283829637,99.68021531912186,East,Home,2
603,55,47080.71641750929,99.19487946834131,West,Electronics,5
604,46,44016.15986699493,67.96407605150462,South,Beauty,3
605,34,50345.12955635935,69.08146635817634,South,Beauty,3
606,67,40933.42783482575,90.33863248600264,East,Electronics,5
607,35,62453.40631989591,107.55272855870513,East,Electronics,4
608,30,92493.56916939121,115.70125276335602,West,Electronics,3
609,18,66461.58546232058,101.56988601064651,North,Home,4
610,57,54952.92995747425,79.4212247943322,East,Home,2
611,37,54163.77462168912,74.9523749259674,East,Beauty,6
612,39,28736.18382606686,94.24804729104856,West,Home,7
613,28,77662.19554294318,63.14483974274259,West,Clothing,3
614,18,58443.25605974396,84.60981388339071,East,Beauty,5
615,69,56390.401728187484,65.79647992612458,North,Home,4
616,46,123862.15135689722,96.09884132899815,East,Electronics,6
617,26,65975.05816731372,63.693790811401826,West,Clothing,6
618,53,44964.178998096315,100.59352289146184,West,Electronics,2
619,35,51472.84807588914,71.05604699612229,East,Beauty,2
620,47,82968.91418393509,101.43013385761964,North,Electronics,5
621,30,62265.40821075529,96.57855499083644,East,Home,2
622,45,31234.440433652668,88.97080070039328,East,Home,7
623,52,78384.57869150407,59.802349216670066,West,Beauty,4
624,61,46637.11828922012,92.83256859515153,North,Electronics,5
625,49,97465.95552435091,67.8046608930413,South,Beauty,7
626,38,81600.96131429297,110.4262816043298,North,Electronics,5
627,18,51053.562086824975,67.85800867041196,East,Clothing,7
628,38,85620.32723470226,86.6776457319136,East,Home,1
629,30,61357.11021054807,75.73452261628283,East,Beauty,3
630,38,77055.4735024444,55.658568961178545,North,Clothing,4
631,18,69694.6563458895,71.68288182440249,West,Clothing,9
632,48,43072.86690018253,60.07779798956909,East,Beauty,4
633,28,47129.00335365076,66.86100663260285,East,Beauty,5
634,19,80599.21635162322,63.98865303958736,North,Clothing,6
635,32,53304.493357869185,113.39507077278503,South,Electronics,6
636,18,51927.030735160064,75.15433581033574,South,Clothing,3
637,39,40897.54841301294,66.55733549659102,West,Beauty,3
638,25,68471.98131186923,57.82084385104717,West,Clothing,5
639,29,101250.4983848629,105.76754602005786,East,Electronics,7
640,24,38649.34171491454,95.85867080672003,North,Home,6
641,35,60484.38913345516,99.0482876507412,East,Home,6
642,45,88244.41110830859,47.12053085637871,West,Clothing,4
643,41,58407.172175085696,103.58919708071038,North,Electronics,7
644,21,69047.43592499467,103.15355874537481,North,Home,4
645,22,38752.12943706241,58.38402474562311,West,Clothing,8
646,21,68566.14194415297,74.72827273838577,South,Clothing,5
647,18,56257.11469990903,120.40605841292033,South,Electronics,5
648,29,79714.59991359725,80.57706907674104,North,Beauty,4
649,22,83747.72103129502,66.6517145083529,East,Clothing,5
650,38,111791.27284037229,74.23243579366519,South,Beauty,2
651,52,71592.6634642715,55.9383626516471,East,Beauty,3
652,53,66515.92633164334,86.50894166853664,South,Home,7
653,26,63887.68603154672,68.66121292050039,South,Beauty,5
654,31,52936.67414378624,108.13496625988708,East,Electronics,6
655,70,66769.67686923382,79.03173766966012,West,Home,7
656,40,54091.97179721941,92.96313793974461,South,Home,2
657,40,63369.219525392284,98.71431281429157,South,Home,7
658,24,86351.95071215919,64.52246100840073,East,Clothing,5
659,27,39869.14869440718,56.21242664853284,West,Clothing,5
660,28,82797.57122258091,79.87341924839743,South,Beauty,7
661,33,86342.3013467973,96.61714590851824,South,Home,6
662,33,57638.629460178425,88.70893443090625,West,Home,5
663,44,17562.902019828107,105.92510666143899,South,Electronics,0
664,23,47843.56025811135,70.32182047621086,West,Beauty,7
665,36,85939.89093122218,108.40596008955137,West,Electronics,5
666,31,59542.63875402236,74.54647661821004,East,Beauty,5
667,26,40013.95535410178,71.41964392331838,North,Beauty,6
668,43,49904.50157543565,56.61671150337415,West,Clothing,8
669,18,76812.40053009106,77.91714326773335,East,Clothing,4
670,58,70934.67136402758,105.16280620178006,North,Electronics,6
671,44,55221.358016606115,73.58522462260841,South,Beauty,4
672,18,52663.51176370625,113.15064982437205,North,Home,1
673,20,52164.83701912356,66.07084470565874,West,Clothing,3
674,35,41551.79631002995,96.85170133664423,West,Home,4
675,28,92307.51378938883,103.34860432035106,West,Electronics,5
676,18,53553.5906157732,62.61689842068222,West,Clothing,4
677,18,84343.17041650994,70.30134428708789,West,Clothing,5
678,51,90426.32103844902,58.1478760043106,East,Beauty,2
679,56,79966.2179629592,96.387820051263,West,Electronics,2
680,45,51367.59374563903,70.71680765102914,East,Beauty,5
681,33,68074.60180673219,56.380832308967584,South,Clothing,5
682,31,59516.08787218168,104.95748744243905,West,Electronics,5
683,18,41925.96278539744,62.17194421484906,West,Clothing,6
684,50,66487.18563443205,103.02053727719522,North,Electronics,4
685,18,36419.20417680395,73.67053167903624,South,Clothing,9
686,48,83753.58776923128,85.55373134602466,West,Home,7
687,37,50707.65405403214,87.73299140852491,West,Home,2
688,25,64023.19311745679,75.92429327030182,South,Beauty,3
689,48,65665.75743092284,90.47957110479022,East,Home,4
690,30,54821.900525918456,52.31146095734999,West,Clothing,6
691,20,71733.8760295055,67.82388132157075,North,Clothing,7
692,53,50501.92686754951,85.41413997512812,West,Home,4
693,18,77425.94594914488,80.26097427117143,North,Beauty,5
694,47,33080.40639506503,96.87073393016205,North,Home,5
695,52,62527.591590928234,90.91414054977227,West,Electronics,3
696,41,98778.5799811657,106.23156355112444,West,Electronics,3
697,48,39993.37350788851,97.84975784325829,North,Electronics,7
698,24,46445.10058950297,98.77046359666586,South,Home,3
699,51,70278.1569931783,82.81309605158766,South,Home,8
700,37,63591.63563879196,98.47898109117965,West,Home,8
701,38,67012.60198547118,102.32919066939493,East,Electronics,5
702,42,69783.74260295327,56.648457093242996,South,Beauty,5
703,18,72694.4293712354,70.42243066776498,West,Clothing,3
704,23,82193.99683912446,105.62640946358415,South,Home,3
705,18,68196.37313857026,70.9854332339714,East,Beauty,6
706,32,55174.84690762915,54.60178162224379,West,Clothing,5
707,18,73451.47402405462,66.39835769433766,East,Clothing,4
708,46,97997.6386979043,50.884871593667995,West,Clothing,6
709,18,57347.325072348525,83.89717029866343,East,Beauty,3
710,50,40509.41390658717,63.734530317083056,South,Beauty,12
711,47,82141.61338573946,94.26750898229656,South,Electronics,1
712,28,57592.376720928034,67.87401086131138,East,Beauty,6
713,23,16546.609079719274,70.5565329476183,East,Beauty,1
714,34,76948.43354300843,73.30736314913067,East,Beauty,6
715,24,49293.436280921545,64.4101810523111,West,Clothing,1
716,53,58189.33435391678,86.84325683805098,South,Home,4
717,46,66639.6066113803,99.67462026899497,West,Electronics,3
718,41,63809.99359558133,95.38178523837455,South,Home,3
719,35,74189.03634278079,94.81156439628882,North,Home,5
720,29,51290.27258860313,75.81427240228565,West,Beauty,5
721,48,70262.11596352165,106.42250265145464,South,Electronics,5
722,19,54809.06644832165,104.16932550504623,South,Home,9
723,23,74776.20961775006,106.82495441281961,West,Home,3
724,53,72307.34968026108,98.37405658235261,West,Electronics,3
725,32,41291.225959108095,70.81129469806037,South,Beauty,6
726,37,81719.64232350065,97.12659167010752,West,Home,6
727,25,49280.731097719035,61.73572504092887,East,Clothing,3
728,44,76161.15596562291,89.65362780833688,West,Home,7
729,18,67345.7462680268,68.1678123009594,West,Clothing,4
730,20,96763.67353590246,81.40100860593037,West,Beauty,1
731,42,55530.68035256296,98.26181272963075,South,Home,7
732,33,53013.66407763605,111.63840208937238,East,Electronics,7
733,49,59611.60788224535,108.82320910983137,North,Electronics,2
734,19,53936.40434331449,91.17572313604244,North,Home,5
735,42,75998.838038841,60.628988521399265,East,Beauty,6
736,35,27673.78783126824,68.22032541456515,East,Beauty,9
737,48,38926.35161707292,102.31877792411288,East,Electronics,3
738,51,38643.941568416136,97.26036655710968,South,Home,4
739,49,79006.15183947151,71.23938802891837,North,Beauty,10
740,57,94212.2674516385,93.7060021396883,East,Electronics,4
741,18,57911.01562925057,82.814898262687,South,Clothing,4
742,24,56623.565536199785,91.97020452554632,North,Home,4
743,18,61401.04326226363,63.961416154251424,West,Clothing,7
744,25,83237.5660521638,53.9241001464829,South,Clothing,8
745,36,41452.937316188516,69.84161064969909,North,Beauty,6
746,21,64767.3796546957,77.631562572935,South,Beauty,6
747,32,79503.95259564859,83.0297329298387,North,Beauty,3
748,30,70021.8833987969,94.36453587613852,North,Home,5
749,18,63791.63233197487,70.62961791515326,West,Clothing,6
750,23,80020.92185134282,100.79541232402465,South,Home,2
751,18,5935.3541400152535,71.50328917075615,East,Beauty,8
752,18,73557.50639061816,79.41657287963764,West,Clothing,5
753,28,46918.486337451526,97.7675966463592,West,Home,4
754,52,23387.342062870863,91.53205520013277,North,Home,4
755,33,70224.05199049962,110.83626107591395,East,Electronics,2
756,71,87473.17090325916,71.71081690694882,South,Home,5
757,35,57251.02970744616,73.98215183321055,East,Beauty,5
758,42,79057.49094405878,92.80383408741531,East,Home,4
759,18,92245.5651597729,69.96384181525562,East,Clothing,2
760,48,86298.28907168095,85.60893950890123,East,Home,4
761,38,92799.29058742785,103.27851926842854,East,Electronics,4
762,26,74842.54982143785,56.56125662323166,North,Clothing,1
763,55,61508.672778031854,46.880538183824,North,Clothing,8
764,43,27960.68376205663,100.97788658351415,West,Electronics,4
765,43,55078.75023740103,74.3199313990405,North,Beauty,10
766,18,43135.068093676164,61.407382578941835,West,Clothing,6
767,29,103418.85434995627,71.37571036750727,West,Beauty,3
768,46,56482.283751353265,55.21427746981473,South,Clothing,6
769,18,62464.09613568972,59.74354798650782,East,Clothing,4
770,51,71029.70752080934,66.29815393427423,North,Beauty,3
771,33,60872.048927449076,56.999356065859004,South,Clothing,2
772,23,93901.02080861505,71.08990251394547,North,Beauty,3
773,52,47547.01276531096,91.40053600190508,West,Electronics,5
774,41,63892.14910474485,63.56633802216324,North,Beauty,3
775,52,45150.588286039034,103.63128745542195,East,Electronics,4
776,18,33599.54977558588,66.97831086853047,West,Clothing,3
777,21,47764.61818189429,78.92483208023818,West,Beauty,6
778,22,59259.26405903176,64.63412342567482,South,Clothing,5
779,29,51413.9555096548,76.99283336555295,East,Beauty,5
780,52,46151.58040252288,97.0699871217528,West,Electronics,4
781,47,31873.650726563323,102.41049122907931,East,Electronics,4
782,18,58337.888547426104,86.60468256203123,North,Beauty,6
783,49,29905.592519379956,95.3201903569668,East,Electronics,4
784,32,75201.11927379205,57.168291614311215,West,Clothing,6
785,31,61648.79505869006,60.383810516251316,South,Clothing,4
786,52,30848.97001070139,87.97570489668708,West,Home,5
787,55,53815.81845900273,99.67973814857736,East,Electronics,5
788,30,44956.87188818834,60.11175277483183,East,Clothing,4
789,29,66383.4902083836,80.84814293469746,West,Beauty,5
790,25,86809.00892046289,108.69029380932459,East,Electronics,3
791,30,22496.55060708511,55.06670486137945,North,Clothing,4
792,47,62300.52158294834,100.79145639149088,West,Electronics,6
793,33,56797.34408866719,70.66276720722409,South,Beauty,6
794,18,73426.80152900932,73.63438531764511,West,Clothing,1
795,27,64263.932564753784,98.67613870101061,North,Home,3
796,52,44960.61336522362,86.9646782634149,North,Home,4
797,44,53618.92128666764,107.38913015619563,North,Electronics,6
798,38,44079.48286393022,74.46805877586294,North,Beauty,4
799,25,81520.14277197196,62.256171740784424,North,Clothing,3
800,30,60426.23297343885,70.78847578275426,South,Beauty,14
801,36,98023.81371506015,52.057354960670494,East,Clothing,5
802,38,58786.78372370759,109.95379656116265,North,Electronics,4
803,26,45831.86466179074,73.20463278102896,North,Clothing,5
804,24,29725.712147743456,80.01045655794134,West,Beauty,5
805,24,23937.206474881095,76.53744398926091,South,Beauty,7
806,41,28317.281139890205,104.3898496374153,South,Electronics,7
807,32,65342.53302022967,73.72838953540962,East,Beauty,7
808,19,70174.50046459868,67.88215083358563,South,Clothing,2
809,60,28376.18595935733,86.1593448364664,West,Electronics,5
810,18,77900.76628152232,67.23369723300347,West,Clothing,3
811,27,50338.778966331214,76.1175393701102,East,Beauty,7
812,39,62935.860239710986,120.4640528503032,West,Electronics,2
813,42,92244.41256510849,61.07602263350911,North,Clothing,6
814,32,77936.78631731065,63.47647495101094,North,Beauty,4
815,42,54629.387041883354,60.87939070569614,West,Beauty,8
816,22,42176.155491694255,98.75037583767828,East,Home,5
817,33,16963.6919734139,71.51270719908761,South,Beauty,1
818,35,45616.933615151596,66.70907804693303,East,Clothing,2
819,45,55777.39522344611,111.22929485136568,South,Electronics,3
820,52,40256.409456976326,83.94968024951959,West,Home,6
821,23,57374.860658153906,67.56360460179415,West,Beauty,8
822,46,61537.03765917537,68.65605551599877,North,Beauty,4
823,57,55502.88036383843,63.35777983144071,South,Beauty,3
824,20,46999.948383530806,64.27325288843058,East,Clothing,6
825,34,63373.09343933455,96.93636257013713,West,Home,6
826,42,68838.81299138819,55.736987432173805,East,Clothing,8
827,58,38192.01845114308,88.21857752878022,North,Home,6
828,38,88218.6475949254,109.61337412444149,South,Electronics,6
829,19,58028.23735431476,60.5599859099853,South,Clothing,5
830,21,60376.99245889695,63.76403624615995,West,Clothing,4
831,28,74164.28846513115,107.23398109204514,South,Electronics,5
832,28,64664.32262527003,95.50860332901077,West,Home,5
833,18,79062.7326782649,80.63585276438896,North,Beauty,6
834,35,65742.48330403649,106.93203919149018,South,Electronics,11
835,29,47751.25250719124,67.39432993621038,West,Beauty,8
836,32,67230.07050412204,78.40069469434258,East,Beauty,7
837,63,37125.475853586766,90.78289785111741,West,Electronics,7
838,28,62171.19411553047,94.15616227713545,South,Home,4
839,41,59335.40018711078,77.1860531985918,North,Beauty,8
840,42,55837.662854549206,110.31927969548194,South,Electronics,6
841,24,57429.24977122139,62.00468723120065,South,Clothing,2
842,33,22363.019090047215,59.424135168108265,West,Clothing,4
843,18,49025.50184518077,71.16380239318505,East,Clothing,0
844,49,61856.89802282229,101.81251445425917,South,Electronics,6
845,26,63197.12783994801,64.7991422441403,East,Clothing,0
846,35,39446.49718148084,70.73538413722987,West,Beauty,7
847,28,85314.15681729402,62.1882132814998,East,Clothing,9
848,54,42676.50303570998,41.94628686685418,West,Clothing,7
849,22,79389.14401053474,79.05267689225619,North,Beauty,2
850,18,68543.8872374337,61.30766447129457,East,Clothing,4
851,22,47075.453803123935,77.50869327398021,East,Beauty,8
852,18,95506.21785219024,63.267961902681634,North,Clothing,5
853,22,36127.2633648704,79.151845944994,East,Beauty,5
854,39,78383.08347220003,54.08879704038385,North,Clothing,6
855,47,80011.64636085957,63.402206216868024,South,Beauty,2
856,38,46587.5958184671,102.07918070820084,West,Electronics,4
857,20,87849.30600128658,77.32717880078098,North,Beauty,7
858,30,54999.06970802094,65.25387145236057,East,Clothing,3
859,18,65773.87258559714,60.185305065735434,North,Clothing,6
860,47,65206.436775424416,92.06730082835918,East,Home,2
861,32,57313.82517058904,76.02858800248683,South,Beauty,8
862,26,76216.16546319565,109.6462245043761,North,Electronics,10
863,48,75869.77441104426,75.2281208094822,South,Beauty,5
864,51,25029.36053523638,54.99964382799131,West,Beauty,4
865,37,86086.80485756305,112.10594071284952,East,Electronics,4
866,25,26750.160239286517,74.48093757798516,East,Beauty,8
867,48,80650.92408683314,109.00048923410239,South,Electronics,9
868,49,82534.10273655166,108.14165781743122,West,Electronics,7
869,37,38180.67139569603,63.09769757383958,North,Beauty,7
870,54,51783.7142409083,68.46012449288041,North,Beauty,3
871,22,37885.906630281286,62.2129247591465,East,Clothing,8
872,18,55701.57939422529,72.26504749107025,South,Clothing,7
873,23,53839.31431628518,100.83748053471156,South,Home,2
874,31,75593.2106453868,101.15249066992976,North,Home,5
875,29,86206.17492239217,70.06131015340051,West,Beauty,7
876,66,87913.67621579912,95.78516032526989,West,Electronics,6
877,33,48756.63946843396,91.47101393314426,North,Home,1
878,32,55815.562525109446,64.28399603107103,North,Beauty,3
879,39,26331.236155581,84.10280537288284,South,Home,4
880,59,43882.59867007622,94.23687565598682,West,Electronics,4
881,60,79297.03266194915,60.690934994242866,North,Beauty,3
882,38,92311.65647096463,89.79243087335439,North,Electronics,7
883,24,35313.02256240156,84.22155557371556,East,Beauty,9
884,52,48150.71481694211,83.83497959086833,North,Home,4
885,33,59471.88486082146,57.000612627516944,North,Clothing,3
886,62,65603.22317639213,77.66823695367492,West,Home,4
887,47,43807.92960156708,88.6060579995985,South,Home,4
888,20,68481.2208892818,67.30207824921412,West,Clothing,6
889,32,50523.21305858168,58.302289785360486,South,Clothing,3
890,43,59710.95458243442,69.31798934280381,East,Beauty,10
891,39,70925.684960074,69.02398938640958,North,Beauty,5
892,51,60128.445396218754,100.9858001190411,East,Electronics,5
893,57,51272.28218946863,96.4908562057795,South,Electronics,3
894,54,57807.803921483384,82.31577392864806,West,Home,2
895,41,58232.740815893296,55.78391628662361,West,Clothing,7
896,52,52599.779402357446,99.69991048160676,East,Electronics,5
897,37,54824.07874665795,97.70508475668224,South,Home,4
898,26,91972.94341009433,60.857637280952304,East,Clothing,6
899,44,71218.38895882477,67.54570461387996,East,Beauty,5
900,30,54090.39363941679,96.05924868788742,North,Home,4
901,34,73939.08809021472,77.57420331412777,East,Beauty,7
902,40,53323.6102048798,105.26948673516603,North,Electronics,4
903,45,83462.49275173282,95.86868919025422,North,Electronics,2
904,40,67392.84384396188,58.33532736364177,West,Clothing,3
905,42,57853.95711991542,92.2523724938695,North,Home,8
906,30,68954.33851620555,68.12900364992925,North,Beauty,5
907,18,28582.476958630014,63.27471796296783,West,Clothing,6
908,53,37464.6506218039,101.28704278425593,East,Electronics,2
909,52,36121.49987201889,102.16108157015925,South,Electronics,3
910,65,62858.86189527414,80.78817279220472,South,Home,3
911,26,94650.29998970183,73.94076447956843,South,Beauty,7
912,42,104626.00292385265,92.47477546206093,East,Home,5
913,32,72761.02202881515,69.23654925745234,North,Beauty,2
914,48,70016.88949888914,57.66067346354144,South,Beauty,2
915,38,23978.84531694522,93.37935444772513,East,Home,7
916,28,49146.52400531957,59.18343995805728,North,Clothing,8
917,47,44244.32496183522,91.55300345205157,West,Home,4
918,42,47583.04803497768,87.52172433087097,South,Home,4
919,39,56637.12362830421,108.9116939102983,North,Electronics,4
920,47,50558.18844605745,106.23288501786693,South,Electronics,3
921,52,20414.003792484247,93.49708963326941,South,Home,4
922,27,74958.20512235067,97.81731308315733,South,Home,6
923,46,38545.139485203865,105.02025822460811,North,Electronics,5
924,21,64784.93728222299,75.35812370291599,East,Beauty,5
925,54,101481.65339499948,78.9422543105066,North,Home,3
926,18,41612.30816827153,73.48286338347154,South,Clothing,6
927,18,9394.249545073406,68.66847624003097,North,Clothing,4
928,29,54279.915562397786,67.96476311376914,West,Clothing,2
929,58,82019.19269997142,84.44036678495887,East,Home,5
930,29,99166.94908441187,78.53860547991225,North,Beauty,7
931,23,35409.00811095166,78.83301074196363,West,Beauty,8
932,67,69933.98446473043,89.44985294230544,East,Electronics,0
933,22,50693.790864398936,97.24409758776258,West,Home,5
934,18,57881.03291391729,89.22155250054101,East,Beauty,4
935,45,112886.8669403407,93.32667267254438,North,Home,6
936,38,29940.593432096935,105.64581576041955,West,Electronics,4
937,32,65074.79322989147,109.45562433626688,South,Electronics,7
938,53,69353.86343530867,99.0384972455331,West,Electronics,2
939,27,81715.72649878694,59.54487666567212,East,Clothing,3
940,33,61959.66306941791,107.04802788021189,North,Home,3
941,29,66161.01079008204,115.49108827985864,East,Electronics,5
942,50,52167.02865156418,83.56713954221075,West,Home,6
943,32,65382.53882490215,66.39740880930437,West,Clothing,9
944,23,53136.15449005179,60.20488086670164,South,Clothing,6
945,67,72431.43779712102,94.71834376511245,North,Electronics,7
946,32,52607.79327912732,119.38671719784976,North,Electronics,2
947,18,67542.00787804373,82.73237805826659,West,Beauty,2
948,31,59414.74372630043,98.66186166611992,North,Home,8
949,44,82521.00501544337,114.03234489942336,South,Electronics,8
950,32,58972.12552823027,74.11661891364294,East,Beauty,8
951,37,24539.35063586237,85.22247205647686,North,Home,7
952,49,85238.43001427983,100.89824791306962,West,Electronics,6
953,18,41885.35398274762,76.49704828825948,East,Beauty,2
954,47,46924.6732270236,62.45245057036385,East,Beauty,7
955,39,48086.77411913016,95.26952614720673,South,Home,6
956,43,87488.76186341635,66.96002118484338,West,Beauty,5
957,44,17286.51572042609,86.07143100100156,North,Home,6
958,45,122754.97067319987,86.87582690782759,West,Home,4
959,46,81121.13618132104,83.99356755080086,East,Home,4
960,30,64464.7782825832,66.64323205772322,West,Clothing,4
961,37,58902.119987674276,70.38757929440945,North,Beauty,5
962,55,65711.08149715314,88.66075613027368,North,Home,4
963,47,70422.44856758676,82.31672225770315,South,Electronics,7
964,33,72904.31171900114,62.58733563349186,North,Clothing,2
965,23,71112.08932006898,58.932707101838886,North,Clothing,4
966,47,61791.613625104976,65.60093927460936,West,Beauty,1
967,31,56053.23159385348,102.03652178736631,West,Home,6
968,51,56974.53432692977,61.3083235899181,East,Beauty,1
969,24,56101.83439294638,64.53519618625911,South,Clothing,6
970,22,82675.40193734129,101.61692607329253,West,Home,6
971,46,71871.13444561724,108.18416233063633,North,Electronics,0
972,31,1192.2273067143979,92.6778664733214,East,Home,6
973,35,73118.01553059522,57.243820822339046,West,Clothing,1
974,37,63894.7238943755,103.79811830506473,South,Electronics,4
975,34,59625.82487108205,103.4476151805193,South,Home,6
976,22,52229.63093822228,109.99258039084496,East,Electronics,7
977,39,82482.25439972027,103.50777362505316,East,Electronics,6
978,18,78950.52924245715,80.627922968375,East,Clothing,3
979,25,44542.446643527815,110.26678476592697,East,Electronics,7
